video,window_index,window_start_sec,window_end_sec,roi_id,roi_label,roi_kind,method,preprocess,peak_rank,peak_bpm,bpm_min,bpm_max,bpm_target,target_abs_error,range_error,within_range,snr,total_power_ratio,spectral_entropy,h2_ratio,half_ratio,valid_fraction,box_motion,roi_motion,color_cv,motion_coherence,bg_motion_coherence,box_motion_coherence,motion_peak_bpm,bg_motion_peak_bpm,box_motion_peak_bpm,bg_motion_global_peak_bpm,box_motion_global_peak_bpm,artifact_100bpm,quality_score,artifact_state,keypoint_source,motion_aware_score,pet_state_keypoint_score
7.mp4,0,0.0,19.933,muzzle_proxy,Muzzle proxy,keypoint,chrom,bg_motion_residual,2,170.947,182.0,197.0,189.5,18.553,11.053,False,5.035,0.010572,0.926726,0.016701,0.104475,0.065,0.0,0.012571,0.217397,0.0,0.0,0.0,102.832,166.113,98.438,166.113,98.438,False,2.398976,stable_low_motion,face_box_pseudo_keypoint,2.573549,2.933549
7.mp4,0,0.0,19.933,mouth_proxy,Mouth proxy,keypoint,green,raw,1,106.787,182.0,197.0,189.5,82.713,75.213,False,14.548,0.01865,0.887405,0.005145,0.330209,0.0677,0.0,0.01097,0.24398,0.0,0.0,0.0,97.998,166.113,98.438,166.113,98.438,False,3.902152,stable_low_motion,face_box_pseudo_keypoint,3.83633,4.03633
7.mp4,0,0.0,19.933,mouth_proxy,Mouth proxy,keypoint,green,raw,2,126.123,182.0,197.0,189.5,63.377,55.877,False,9.829,0.0126,0.887405,0.00461,0.488751,0.0677,0.0,0.01097,0.24398,0.0,0.0,0.0,97.998,166.113,98.438,166.113,98.438,False,3.072095,stable_low_motion,face_box_pseudo_keypoint,3.006273,3.206273
7.mp4,0,0.0,19.933,mouth_proxy,Mouth proxy,keypoint,green,bg_motion_residual,1,106.787,182.0,197.0,189.5,82.713,75.213,False,15.0,0.018357,0.88381,0.004329,0.324087,0.0677,0.0,0.01097,0.24398,0.0,0.0,0.0,97.998,166.113,98.438,166.113,98.438,False,3.928936,stable_low_motion,face_box_pseudo_keypoint,4.113115,4.313115
7.mp4,0,0.0,19.933,mouth_proxy,Mouth proxy,keypoint,green,bg_motion_residual,2,120.41,182.0,197.0,189.5,69.09,61.59,False,10.111,0.012375,0.88381,0.005218,0.480758,0.0677,0.0,0.01097,0.24398,0.0,0.0,0.0,97.998,166.113,98.438,166.113,98.438,False,3.096637,stable_low_motion,face_box_pseudo_keypoint,3.280816,3.480816
7.mp4,0,0.0,19.933,mouth_proxy,Mouth proxy,keypoint,chrom,raw,1,107.227,182.0,197.0,189.5,82.273,74.773,False,24.391,0.027744,0.864973,0.000334,0.25703,0.0677,0.0,0.01097,0.24398,0.0,0.0,0.0,97.998,166.113,98.438,166.113,98.438,False,4.69171,stable_low_motion,face_box_pseudo_keypoint,4.625888,4.825888
7.mp4,0,0.0,19.933,mouth_proxy,Mouth proxy,keypoint,chrom,raw,2,92.285,182.0,197.0,189.5,97.215,89.715,False,13.09,0.01489,0.864973,0.03771,0.478928,0.0677,0.0,0.01097,0.24398,0.0,0.0,0.0,97.998,166.113,98.438,166.113,98.438,False,3.466961,stable_low_motion,face_box_pseudo_keypoint,3.40114,3.60114
7.mp4,0,0.0,19.933,mouth_proxy,Mouth proxy,keypoint,chrom,bg_motion_residual,1,107.227,182.0,197.0,189.5,82.273,74.773,False,24.468,0.027465,0.863588,0.000885,0.273512,0.0677,0.0,0.01097,0.24398,0.0,0.0,0.0,97.998,166.113,98.438,166.113,98.438,False,4.687458,stable_low_motion,face_box_pseudo_keypoint,4.871636,5.071636
7.mp4,0,0.0,19.933,mouth_proxy,Mouth proxy,keypoint,chrom,bg_motion_residual,2,92.285,182.0,197.0,189.5,97.215,89.715,False,13.915,0.01562,0.863588,0.041961,0.480938,0.0677,0.0,0.01097,0.24398,0.0,0.0,0.0,97.998,166.113,98.438,166.113,98.438,False,3.553499,stable_low_motion,face_box_pseudo_keypoint,3.737678,3.937678
7.mp4,0,0.0,19.933,left_ear_base_proxy,Left ear base proxy,keypoint,green,raw,1,93.604,182.0,197.0,189.5,95.896,88.396,False,24.231,0.033047,0.865384,0.024672,0.123165,0.0668,0.0,0.009291,0.177926,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,4.824683,stable_low_motion,face_box_pseudo_keypoint,4.768937,5.128937
7.mp4,0,0.0,19.933,left_ear_base_proxy,Left ear base proxy,keypoint,green,raw,2,86.572,182.0,197.0,189.5,102.928,95.428,False,8.551,0.011662,0.865384,0.090244,0.349007,0.0668,0.0,0.009291,0.177926,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,2.973424,stable_low_motion,face_box_pseudo_keypoint,2.917678,3.277678
7.mp4,0,0.0,19.933,left_ear_base_proxy,Left ear base proxy,keypoint,green,bg_motion_residual,1,93.604,182.0,197.0,189.5,95.896,88.396,False,23.709,0.032468,0.866651,0.024855,0.123919,0.0668,0.0,0.009291,0.177926,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,4.789539,stable_low_motion,face_box_pseudo_keypoint,4.983793,5.343793
7.mp4,0,0.0,19.933,left_ear_base_proxy,Left ear base proxy,keypoint,green,bg_motion_residual,2,86.572,182.0,197.0,189.5,102.928,95.428,False,8.506,0.011648,0.866651,0.093879,0.345413,0.0668,0.0,0.009291,0.177926,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,2.967706,stable_low_motion,face_box_pseudo_keypoint,3.16196,3.52196
7.mp4,0,0.0,19.933,left_ear_base_proxy,Left ear base proxy,keypoint,chrom,raw,1,93.604,182.0,197.0,189.5,95.896,88.396,False,14.027,0.020957,0.902136,0.003036,0.163663,0.0668,0.0,0.009291,0.177926,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,3.942751,stable_low_motion,face_box_pseudo_keypoint,3.887005,4.247005
7.mp4,0,0.0,19.933,left_ear_base_proxy,Left ear base proxy,keypoint,chrom,raw,2,109.424,182.0,197.0,189.5,80.076,72.576,False,6.84,0.010219,0.902136,0.023899,0.335628,0.0668,0.0,0.009291,0.177926,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,2.65075,stable_low_motion,face_box_pseudo_keypoint,2.595003,2.955003
7.mp4,0,0.0,19.933,left_ear_base_proxy,Left ear base proxy,keypoint,chrom,bg_motion_residual,1,93.604,182.0,197.0,189.5,95.896,88.396,False,12.703,0.019688,0.905463,0.002597,0.156035,0.0668,0.0,0.009291,0.177926,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,3.807454,stable_low_motion,face_box_pseudo_keypoint,4.001708,4.361708
7.mp4,0,0.0,19.933,left_ear_base_proxy,Left ear base proxy,keypoint,chrom,bg_motion_residual,2,109.424,182.0,197.0,189.5,80.076,72.576,False,6.931,0.010742,0.905463,0.023486,0.285984,0.0668,0.0,0.009291,0.177926,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,2.689269,stable_low_motion,face_box_pseudo_keypoint,2.883522,3.243522
7.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,green,raw,1,101.953,182.0,197.0,189.5,87.547,80.047,False,41.235,0.030265,0.831887,0.000672,0.579967,0.0624,0.0,0.011119,0.179816,0.937,0.0,1.0,97.998,166.113,98.438,166.113,98.438,True,5.260816,100bpm_artifact,face_box_pseudo_keypoint,3.2941,2.8041
7.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,green,raw,2,108.105,182.0,197.0,189.5,81.395,73.895,False,26.813,0.01968,0.831887,0.017299,0.891921,0.0624,0.0,0.011119,0.179816,0.0,0.0,0.0,97.998,166.113,98.438,166.113,98.438,False,4.290099,stable_low_motion,face_box_pseudo_keypoint,4.223383,4.583383
7.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,green,bg_motion_residual,1,101.953,182.0,197.0,189.5,87.547,80.047,False,38.091,0.028667,0.835925,0.000861,0.627709,0.0624,0.0,0.011119,0.179816,0.937,0.0,1.0,97.998,166.113,98.438,166.113,98.438,True,5.131566,100bpm_artifact,face_box_pseudo_keypoint,3.41485,2.92485
7.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,green,bg_motion_residual,2,108.105,182.0,197.0,189.5,81.395,73.895,False,25.825,0.019436,0.835925,0.015347,0.925852,0.0624,0.0,0.011119,0.179816,0.0,0.0,0.0,97.998,166.113,98.438,166.113,98.438,False,4.233559,stable_low_motion,face_box_pseudo_keypoint,4.416843,4.776843
7.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,chrom,raw,1,101.953,182.0,197.0,189.5,87.547,80.047,False,43.888,0.028809,0.827054,0.011284,0.169501,0.0624,0.0,0.011119,0.179816,0.937,0.0,1.0,97.998,166.113,98.438,166.113,98.438,True,5.375525,100bpm_artifact,face_box_pseudo_keypoint,3.408809,2.918809
7.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,chrom,raw,2,109.424,182.0,197.0,189.5,80.076,72.576,False,26.491,0.017389,0.827054,0.001664,0.280813,0.0624,0.0,0.011119,0.179816,0.0,0.0,0.0,97.998,166.113,98.438,166.113,98.438,False,4.322503,stable_low_motion,face_box_pseudo_keypoint,4.255788,4.615788
7.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,chrom,bg_motion_residual,1,101.953,182.0,197.0,189.5,87.547,80.047,False,45.524,0.027524,0.833423,0.006028,0.274444,0.0624,0.0,0.011119,0.179816,0.937,0.0,1.0,97.998,166.113,98.438,166.113,98.438,True,5.35659,100bpm_artifact,face_box_pseudo_keypoint,3.639874,3.149874
7.mp4,0,0.0,19.933,right_ear_base_proxy,Right ear base proxy,keypoint,chrom,bg_motion_residual,2,109.424,182.0,197.0,189.5,80.076,72.576,False,25.738,0.015561,0.833423,0.001461,0.48542,0.0624,0.0,0.011119,0.179816,0.0,0.0,0.0,97.998,166.113,98.438,166.113,98.438,False,4.189798,stable_low_motion,face_box_pseudo_keypoint,4.373082,4.733082
7.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,green,raw,1,97.998,182.0,197.0,189.5,91.502,84.002,False,33.645,0.026666,0.836849,0.050568,0.005103,0.0671,0.0,0.005821,0.086737,1.0,0.0,1.0,98.877,166.113,98.438,166.113,98.438,True,5.083535,100bpm_artifact,,3.268609,2.618609
7.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,green,raw,2,105.908,182.0,197.0,189.5,83.592,76.092,False,26.303,0.020847,0.836849,0.007055,0.006527,0.0671,0.0,0.005821,0.086737,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,4.457623,stable_low_motion,,4.542697,4.742697
7.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,green,bg_motion_residual,1,97.998,182.0,197.0,189.5,91.502,84.002,False,64.308,0.033518,0.805921,0.017672,0.010849,0.0671,0.0,0.005821,0.086737,1.0,0.0,1.0,98.877,166.113,98.438,166.113,98.438,True,5.925867,100bpm_artifact,,4.360941,3.710941
7.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,green,bg_motion_residual,2,106.348,182.0,197.0,189.5,83.152,75.652,False,35.795,0.018657,0.805921,0.001393,0.019491,0.0671,0.0,0.005821,0.086737,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,4.743505,stable_low_motion,,5.078579,5.278579
7.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,chrom,raw,1,98.438,182.0,197.0,189.5,91.062,83.562,False,24.076,0.023535,0.8698,0.026608,0.034829,0.0671,0.0,0.005821,0.086737,1.0,0.0,1.0,98.877,166.113,98.438,166.113,98.438,True,4.616928,100bpm_artifact,,2.802003,2.152003
7.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,chrom,raw,2,108.105,182.0,197.0,189.5,81.395,73.895,False,17.194,0.016808,0.8698,0.07674,0.048769,0.0671,0.0,0.005821,0.086737,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,3.877279,stable_low_motion,,3.962353,4.162353
7.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,chrom,bg_motion_residual,1,98.438,182.0,197.0,189.5,91.062,83.562,False,49.06,0.034467,0.832244,0.031894,0.037876,0.0671,0.0,0.005821,0.086737,1.0,0.0,1.0,98.877,166.113,98.438,166.113,98.438,True,5.630092,100bpm_artifact,,4.065167,3.415167
7.mp4,0,0.0,19.933,neck_chest,Neck/chest proxy,body,chrom,bg_motion_residual,2,107.666,182.0,197.0,189.5,81.834,74.334,False,25.646,0.018018,0.832244,0.024378,0.072455,0.0671,0.0,0.005821,0.086737,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,4.347637,stable_low_motion,,4.682712,4.882712
7.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,green,raw,1,98.438,182.0,197.0,189.5,91.062,83.562,False,13.226,0.023796,0.900473,0.050973,0.068184,0.0668,0.0,0.003906,0.049131,1.0,0.0,1.0,98.877,166.113,98.438,166.113,98.438,True,3.988669,100bpm_artifact,,2.185235,1.535235
7.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,green,raw,2,90.527,182.0,197.0,189.5,98.973,91.473,False,5.01,0.009013,0.900473,0.517199,0.180021,0.0668,0.0,0.003906,0.049131,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,2.448118,stable_low_motion,,2.544684,2.744684
7.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,green,bg_motion_residual,1,98.438,182.0,197.0,189.5,91.062,83.562,False,17.637,0.030711,0.883933,0.004706,0.067509,0.0668,0.0,0.003906,0.049131,1.0,0.0,1.0,98.877,166.113,98.438,166.113,98.438,True,4.442026,100bpm_artifact,,2.888592,2.238592
7.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,green,bg_motion_residual,2,122.607,182.0,197.0,189.5,66.893,59.393,False,5.435,0.009464,0.883933,0.001933,0.219059,0.0668,0.0,0.003906,0.049131,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,2.450383,stable_low_motion,,2.79695,2.99695
7.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,chrom,raw,1,99.316,182.0,197.0,189.5,90.184,82.684,False,12.72,0.01743,0.896262,0.002635,0.108948,0.0668,0.0,0.003906,0.049131,1.0,0.0,1.0,98.877,166.113,98.438,166.113,98.438,True,3.761501,100bpm_artifact,,1.958067,1.308067
7.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,chrom,raw,2,92.725,182.0,197.0,189.5,96.775,89.275,False,11.831,0.016212,0.896262,0.12132,0.117135,0.0668,0.0,0.003906,0.049131,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,3.454817,stable_low_motion,,3.551383,3.751383
7.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,chrom,bg_motion_residual,1,98.877,182.0,197.0,189.5,90.623,83.123,False,16.539,0.023965,0.890555,0.007414,0.161569,0.0668,0.0,0.003906,0.049131,1.0,0.0,1.0,98.877,166.113,98.438,166.113,98.438,True,4.199609,100bpm_artifact,,2.646175,1.996175
7.mp4,0,0.0,19.933,upper_body,Upper body proxy,body,chrom,bg_motion_residual,2,92.285,182.0,197.0,189.5,97.215,89.715,False,10.107,0.014644,0.890555,0.040686,0.264402,0.0668,0.0,0.003906,0.049131,0.0,0.0,0.0,98.877,166.113,98.438,166.113,98.438,False,3.215382,stable_low_motion,,3.561948,3.761948
7.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,green,raw,1,113.379,182.0,197.0,189.5,76.121,68.621,False,23.286,0.023065,0.852145,0.010527,0.004553,0.0673,0.0,0.003814,0.062646,0.0,0.0,0.0,98.438,166.113,98.438,166.113,98.438,False,4.595751,stable_low_motion,,4.692867,4.892867
7.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,green,raw,2,105.029,182.0,197.0,189.5,84.471,76.971,False,19.912,0.019724,0.852145,0.037698,0.005324,0.0673,0.0,0.003814,0.062646,0.0,0.0,0.0,98.438,166.113,98.438,166.113,98.438,False,4.133449,stable_low_motion,,4.230565,4.430565
7.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,green,bg_motion_residual,1,113.379,182.0,197.0,189.5,76.121,68.621,False,29.599,0.022349,0.844551,0.00434,0.001224,0.0673,0.0,0.003814,0.062646,0.0,0.0,0.0,98.438,166.113,98.438,166.113,98.438,False,4.828618,stable_low_motion,,5.175734,5.375734
7.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,green,bg_motion_residual,2,97.559,182.0,197.0,189.5,91.941,84.441,False,23.453,0.017708,0.844551,0.017103,0.001544,0.0673,0.0,0.003814,0.062646,1.0,0.0,1.0,98.438,166.113,98.438,166.113,98.438,True,4.244055,100bpm_artifact,,2.691171,2.041171
7.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,chrom,raw,1,113.818,182.0,197.0,189.5,75.682,68.182,False,26.536,0.024693,0.858559,0.000433,0.0144,0.0673,0.0,0.003814,0.062646,0.0,0.0,0.0,98.438,166.113,98.438,166.113,98.438,False,4.75667,stable_low_motion,,4.853786,5.053786
7.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,chrom,raw,2,104.15,182.0,197.0,189.5,85.35,77.85,False,18.385,0.017108,0.858559,0.013191,0.020784,0.0673,0.0,0.003814,0.062646,0.0,0.0,0.0,98.438,166.113,98.438,166.113,98.438,True,3.959825,100bpm_artifact,,3.506941,2.856941
7.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,chrom,bg_motion_residual,1,113.818,182.0,197.0,189.5,75.682,68.182,False,24.097,0.02362,0.85003,0.000162,0.024622,0.0673,0.0,0.003814,0.062646,0.0,0.0,0.0,98.438,166.113,98.438,166.113,98.438,False,4.641349,stable_low_motion,,4.988465,5.188465
7.mp4,0,0.0,19.933,lower_center_body,Lower-frame body proxy,body,chrom,bg_motion_residual,2,97.998,182.0,197.0,189.5,91.502,84.002,False,19.976,0.01958,0.85003,0.005985,0.029701,0.0673,0.0,0.003814,0.062646,1.0,0.0,1.0,98.438,166.113,98.438,166.113,98.438,True,4.124443,100bpm_artifact,,2.571559,1.921559
7.mp4,1,5.0,24.933,face_full,Face full,face,green,raw,1,99.756,182.0,197.0,189.5,89.744,82.244,False,67.288,0.023075,0.799682,0.028926,0.011083,0.0819,0.0,0.011653,0.143054,0.0,0.0,1.0,105.469,236.426,97.998,236.426,97.998,True,5.759107,100bpm_artifact,,3.789192,3.139192
7.mp4,1,5.0,24.933,face_full,Face full,face,green,raw,2,113.818,182.0,197.0,189.5,75.682,68.182,False,53.246,0.01826,0.799682,0.000833,0.014006,0.0819,0.0,0.011653,0.143054,0.0,0.0,0.0,105.469,236.426,97.998,236.426,97.998,False,5.157517,stable_low_motion,,5.087601,5.287601
7.mp4,1,5.0,24.933,face_full,Face full,face,green,bg_motion_residual,1,99.756,182.0,197.0,189.5,89.744,82.244,False,57.939,0.024613,0.803352,0.012106,0.007142,0.0819,0.0,0.011653,0.143054,0.0,0.0,1.0,105.469,236.426,97.998,236.426,97.998,True,5.635906,100bpm_artifact,,3.915991,3.265991
7.mp4,1,5.0,24.933,face_full,Face full,face,green,bg_motion_residual,2,113.818,182.0,197.0,189.5,75.682,68.182,False,42.702,0.018141,0.803352,0.002194,0.00969,0.0819,0.0,0.011653,0.143054,0.0,0.0,0.0,105.469,236.426,97.998,236.426,97.998,False,4.923449,stable_low_motion,,5.103534,5.303534
7.mp4,1,5.0,24.933,face_full,Face full,face,chrom,raw,1,111.621,182.0,197.0,189.5,77.879,70.379,False,14.338,0.016639,0.873925,0.015979,0.370512,0.0819,0.0,0.011653,0.143054,0.0,0.0,0.0,105.469,236.426,97.998,236.426,97.998,False,3.847005,stable_low_motion,,3.77709,3.97709
7.mp4,1,5.0,24.933,face_full,Face full,face,chrom,raw,2,133.594,182.0,197.0,189.5,55.906,48.406,False,12.738,0.014782,0.873925,0.004011,0.417057,0.0819,0.0,0.011653,0.143054,0.0,0.0,0.0,105.469,236.426,97.998,236.426,97.998,False,3.439137,stable_low_motion,,3.369222,3.569222
7.mp4,1,5.0,24.933,face_full,Face full,face,chrom,bg_motion_residual,1,111.182,182.0,197.0,189.5,78.318,70.818,False,14.384,0.015533,0.881822,0.016033,0.238876,0.0819,0.0,0.011653,0.143054,0.0,0.0,0.0,105.469,236.426,97.998,236.426,97.998,False,3.827939,stable_low_motion,,4.008024,4.208024
7.mp4,1,5.0,24.933,face_full,Face full,face,chrom,bg_motion_residual,2,133.594,182.0,197.0,189.5,55.906,48.406,False,13.032,0.014072,0.881822,0.003095,0.263666,0.0819,0.0,0.011653,0.143054,0.0,0.0,0.0,105.469,236.426,97.998,236.426,97.998,False,3.454219,stable_low_motion,,3.634303,3.834303
7.mp4,1,5.0,24.933,upper_face,Upper face,face,green,raw,1,97.998,182.0,197.0,189.5,91.502,84.002,False,26.034,0.020614,0.82438,0.073802,0.285385,0.0823,0.0,0.013876,0.140548,0.0,0.0,1.0,230.713,236.426,97.998,236.426,97.998,True,4.649403,100bpm_artifact,,2.666145,2.016145
7.mp4,1,5.0,24.933,upper_face,Upper face,face,green,raw,2,92.725,182.0,197.0,189.5,96.775,89.275,False,25.211,0.019962,0.82438,0.010035,0.294705,0.0823,0.0,0.013876,0.140548,0.0,0.0,0.0,230.713,236.426,97.998,236.426,97.998,False,4.364211,stable_low_motion,,4.280954,4.480954
7.mp4,1,5.0,24.933,upper_face,Upper face,face,green,bg_motion_residual,1,92.285,182.0,197.0,189.5,97.215,89.715,False,24.192,0.019866,0.832448,0.004176,0.295638,0.0823,0.0,0.013876,0.140548,0.0,0.0,0.0,230.713,236.426,97.998,236.426,97.998,False,4.528423,stable_low_motion,,4.695166,4.895166
7.mp4,1,5.0,24.933,upper_face,Upper face,face,green,bg_motion_residual,2,98.438,182.0,197.0,189.5,91.062,83.562,False,23.506,0.019302,0.832448,0.07055,0.304267,0.0823,0.0,0.013876,0.140548,0.0,0.0,1.0,230.713,236.426,97.998,236.426,97.998,True,4.274951,100bpm_artifact,,2.541693,1.891693
7.mp4,1,5.0,24.933,upper_face,Upper face,face,chrom,raw,1,90.527,182.0,197.0,189.5,98.973,91.473,False,8.54,0.016261,0.896692,0.143734,0.461672,0.0823,0.0,0.013876,0.140548,0.0,0.0,0.0,230.713,236.426,97.998,236.426,97.998,False,3.317219,stable_low_motion,,3.233961,3.433961
7.mp4,1,5.0,24.933,upper_face,Upper face,face,chrom,raw,2,126.562,182.0,197.0,189.5,62.938,55.438,False,2.674,0.005091,0.896692,0.011972,1.474622,0.0823,0.0,0.013876,0.140548,0.0,0.0,0.0,230.713,236.426,97.998,236.426,97.998,False,1.415724,stable_low_motion,,1.332466,1.532466
7.mp4,1,5.0,24.933,upper_face,Upper face,face,chrom,bg_motion_residual,1,90.527,182.0,197.0,189.5,98.973,91.473,False,9.316,0.016017,0.896539,0.129884,0.458898,0.0823,0.0,0.013876,0.140548,0.0,0.0,0.0,230.713,236.426,97.998,236.426,97.998,False,3.389318,stable_low_motion,,3.55606,3.75606
7.mp4,1,5.0,24.933,upper_face,Upper face,face,chrom,bg_motion_residual,2,126.562,182.0,197.0,189.5,62.938,55.438,False,3.549,0.006102,0.896539,0.015535,1.20465,0.0823,0.0,0.013876,0.140548,0.0,0.0,0.0,230.713,236.426,97.998,236.426,97.998,False,1.744649,stable_low_motion,,1.911391,2.111391
7.mp4,1,5.0,24.933,lower_face,Lower face,face,green,raw,1,114.697,182.0,197.0,189.5,74.803,67.303,False,17.51,0.016545,0.870932,0.005993,0.110641,0.0796,0.0,0.011238,0.190073,0.0,0.0,0.0,105.029,236.426,97.998,236.426,97.998,False,4.088403,stable_low_motion,,4.020977,4.220977
7.mp4,1,5.0,24.933,lower_face,Lower face,face,green,raw,2,123.047,182.0,197.0,189.5,66.453,58.953,False,11.255,0.010635,0.870932,0.003626,0.172133,0.0796,0.0,0.011238,0.190073,0.0,0.0,0.0,105.029,236.426,97.998,236.426,97.998,False,3.20979,stable_low_motion,,3.142365,3.342365
7.mp4,1,5.0,24.933,lower_face,Lower face,face,green,bg_motion_residual,1,114.697,182.0,197.0,189.5,74.803,67.303,False,18.34,0.01636,0.868133,0.006094,0.100736,0.0796,0.0,0.011238,0.190073,0.0,0.0,0.0,105.029,236.426,97.998,236.426,97.998,False,4.133818,stable_low_motion,,4.316392,4.516392
7.mp4,1,5.0,24.933,lower_face,Lower face,face,green,bg_motion_residual,2,123.047,182.0,197.0,189.5,66.453,58.953,False,11.982,0.010688,0.868133,0.004134,0.154192,0.0796,0.0,0.011238,0.190073,0.0,0.0,0.0,105.029,236.426,97.998,236.426,97.998,False,3.279311,stable_low_motion,,3.461886,3.661886
7.mp4,1,5.0,24.933,lower_face,Lower face,face,chrom,raw,1,112.061,182.0,197.0,189.5,77.439,69.939,False,17.041,0.017878,0.877817,0.029259,0.029464,0.0796,0.0,0.011238,0.190073,0.0,0.0,0.0,105.029,236.426,97.998,236.426,97.998,False,4.113761,stable_low_motion,,4.046336,4.246336
7.mp4,1,5.0,24.933,lower_face,Lower face,face,chrom,raw,2,91.846,182.0,197.0,189.5,97.654,90.154,False,13.029,0.013669,0.877817,0.045184,0.038536,0.0796,0.0,0.011238,0.190073,0.0,0.0,0.0,105.029,236.426,97.998,236.426,97.998,False,3.492096,stable_low_motion,,3.424671,3.624671
7.mp4,1,5.0,24.933,lower_face,Lower face,face,chrom,bg_motion_residual,1,112.5,182.0,197.0,189.5,77.0,69.5,False,19.72,0.017113,0.869217,0.022342,0.036881,0.0796,0.0,0.011238,0.190073,0.0,0.0,0.0,105.029,236.426,97.998,236.426,97.998,False,4.243517,stable_low_motion,,4.426092,4.626092
7.mp4,1,5.0,24.933,lower_face,Lower face,face,chrom,bg_motion_residual,2,91.406,182.0,197.0,189.5,98.094,90.594,False,14.519,0.0126,0.869217,0.025461,0.050092,0.0796,0.0,0.011238,0.190073,0.0,0.0,0.0,105.029,236.426,97.998,236.426,97.998,False,3.563523,stable_low_motion,,3.746097,3.946097
7.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,green,raw,1,97.119,182.0,197.0,189.5,92.381,84.881,False,23.117,0.02179,0.849074,0.100873,0.158318,0.0848,0.0,0.014583,0.190184,0.0,0.0,1.0,184.131,236.426,97.998,236.426,97.998,True,4.560599,100bpm_artifact,face_box_pseudo_keypoint,2.5731,2.0831
7.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,green,raw,2,87.891,182.0,197.0,189.5,101.609,94.109,False,17.946,0.016916,0.849074,0.033871,0.203938,0.0848,0.0,0.014583,0.190184,0.0,0.0,0.0,184.131,236.426,97.998,236.426,97.998,False,3.924131,stable_low_motion,face_box_pseudo_keypoint,3.836632,4.196632
7.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,green,bg_motion_residual,1,96.68,182.0,197.0,189.5,92.82,85.32,False,17.671,0.019076,0.864065,0.093043,0.156148,0.0848,0.0,0.014583,0.190184,0.0,0.0,1.0,184.131,236.426,97.998,236.426,97.998,True,4.19609,100bpm_artifact,face_box_pseudo_keypoint,2.45859,1.96859
7.mp4,1,5.0,24.933,left_eye_proxy,Left eye proxy,keypoint,green,bg_motion_residual,2,87.891,182.0,197.0,189.5,101.609,94.109,False,15.251,0.016464,0.864065,0.043143,0.180924,0.0848,0.0,0.014583,0.190184,0.0,0.0,0.0,184.131,236.426,97.998,236.426,97.998,False,3.735883,stable_low_motion,face_box_pseudo_keypoint,3.898384,4.258384
