view,video,window_index,window_start_sec,window_end_sec,region_id,region_label,region_kind,method,peak_rank,peak_bpm,snr,total_power_ratio,spectral_entropy,h2_ratio,half_ratio,valid_fraction,box_motion,color_cv,quality_score,trained_selector_score
up,up.mp4,2,10.0,29.933,patch_r01_c02,Patch R1 C2,patch,pos,2,186.328,9.006,0.011822,0.897793,0.003195,0.274834,1.0,0.0,0.284935,3.590555,0.06
up,up.mp4,2,10.0,29.933,patch_r01_c02,Patch R1 C2,patch,pos,3,113.818,7.912,0.010386,0.897793,0.015301,0.034883,1.0,0.0,0.284935,3.236732,0.20666666666666667
up,up.mp4,2,10.0,29.933,patch_r01_c02,Patch R1 C2,patch,pos,4,100.195,5.914,0.007764,0.897793,0.16917,0.046664,1.0,0.0,0.284935,2.66182,0.013333333333333334
up,up.mp4,2,10.0,29.933,patch_r01_c02,Patch R1 C2,patch,pca,1,115.576,17.382,0.020184,0.871378,0.010403,0.011503,1.0,0.0,0.284935,4.806746,0.08
up,up.mp4,2,10.0,29.933,patch_r01_c02,Patch R1 C2,patch,pca,2,93.164,7.451,0.008652,0.871378,0.16294,0.026837,1.0,0.0,0.284935,3.389397,0.10666666666666667
up,up.mp4,2,10.0,29.933,patch_r01_c02,Patch R1 C2,patch,pca,3,153.809,3.625,0.004209,0.871378,0.034656,0.055165,1.0,0.0,0.284935,2.274426,0.02666666666666667
up,up.mp4,2,10.0,29.933,patch_r01_c02,Patch R1 C2,patch,pca,4,135.352,3.547,0.004118,0.871378,0.035416,0.056376,1.0,0.0,0.284935,2.03104,0.06666666666666667
up,up.mp4,2,10.0,29.933,patch_r01_c02,Patch R1 C2,patch,ica,1,114.697,16.623,0.023039,0.862898,0.012789,0.006826,1.0,0.0,0.284935,4.85121,0.08666666666666667
up,up.mp4,2,10.0,29.933,patch_r01_c02,Patch R1 C2,patch,ica,2,90.527,5.735,0.007949,0.862898,0.13457,0.019784,1.0,0.0,0.284935,3.124621,0.06
up,up.mp4,2,10.0,29.933,patch_r01_c02,Patch R1 C2,patch,ica,3,136.23,3.544,0.004912,0.862898,0.019458,0.032013,1.0,0.0,0.284935,2.308649,0.06666666666666667
up,up.mp4,2,10.0,29.933,patch_r01_c02,Patch R1 C2,patch,ica,4,126.562,3.231,0.004479,0.862898,0.021343,0.035113,1.0,0.0,0.284935,1.988483,0.04666666666666667
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,green,1,98.438,12.132,0.014808,0.885029,0.031137,0.072225,1.0,0.0,0.222958,4.263039,0.013333333333333334
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,green,2,90.967,10.268,0.012533,0.885029,0.07738,0.085333,1.0,0.0,0.222958,3.807431,0.14
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,green,3,104.59,8.384,0.010234,0.885029,4.3e-05,0.104508,1.0,0.0,0.222958,3.28493,0.03333333333333333
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,green,4,136.67,7.928,0.009677,0.885029,0.009982,0.110523,1.0,0.0,0.222958,2.989804,0.08
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,g_minus_r,1,88.77,12.106,0.015776,0.886971,0.134378,0.31712,1.0,0.0,0.222958,4.267634,0.04666666666666667
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,g_minus_r,2,98.438,11.535,0.015032,0.886971,0.017161,0.332809,1.0,0.0,0.222958,3.949698,0.006666666666666667
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,g_minus_r,3,108.984,9.521,0.012408,0.886971,0.035058,0.403196,1.0,0.0,0.222958,3.442572,0.29333333333333333
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,g_minus_r,4,124.805,5.858,0.007635,0.886971,0.006685,0.655284,1.0,0.0,0.222958,2.518564,0.02
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,chrom,1,97.998,10.738,0.01603,0.894838,0.082656,0.147253,1.0,0.0,0.222958,4.170616,0.0
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,chrom,2,130.078,8.769,0.01309,0.894838,0.033897,0.180327,1.0,0.0,0.222958,3.64024,0.05333333333333334
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,chrom,3,119.531,5.876,0.008772,0.894838,0.071367,0.269082,1.0,0.0,0.222958,2.867044,0.18666666666666668
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,chrom,4,92.725,5.783,0.008632,0.894838,0.206905,0.273447,1.0,0.0,0.222958,2.652705,0.12666666666666668
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,pos,1,129.639,27.321,0.021205,0.852506,0.01605,0.312134,1.0,0.0,0.222958,5.259471,0.09333333333333334
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,pos,2,91.846,16.595,0.01288,0.852506,0.07505,0.513877,1.0,0.0,0.222958,4.251402,0.1
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,pos,3,82.617,16.489,0.012798,0.852506,0.059236,0.517181,1.0,0.0,0.222958,4.018247,0.06
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,pos,4,151.611,14.135,0.010971,0.852506,0.031023,0.603325,1.0,0.0,0.222958,3.554306,0.05333333333333334
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,pca,1,130.078,22.475,0.021126,0.867356,0.013165,0.325925,1.0,0.0,0.222958,5.038644,0.04666666666666667
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,pca,2,82.617,12.829,0.01206,0.867356,0.06084,0.570956,1.0,0.0,0.222958,3.935811,0.04
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,pca,3,92.285,12.524,0.011773,0.867356,0.107027,0.584857,1.0,0.0,0.222958,3.687998,0.12
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,pca,4,152.051,11.238,0.010564,0.867356,0.026327,0.651788,1.0,0.0,0.222958,3.286335,0.013333333333333334
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,ica,1,90.527,22.242,0.017899,0.878548,0.012698,0.228566,1.0,0.0,0.222958,4.938577,0.09333333333333334
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,ica,2,126.123,18.946,0.015247,0.878548,0.007863,0.26832,1.0,0.0,0.222958,4.464974,0.05333333333333334
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,ica,3,136.67,8.794,0.007077,0.878548,0.01694,0.578081,1.0,0.0,0.222958,3.111882,0.08666666666666667
up,up.mp4,0,0.0,19.933,patch_r01_c03,Patch R1 C3,patch,ica,4,148.975,8.67,0.006977,0.878548,0.017183,0.586356,1.0,0.0,0.222958,2.87207,0.04
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,green,1,95.801,29.798,0.028412,0.851642,0.001966,0.053146,1.0,0.0,0.224505,5.569014,0.0
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,green,2,135.791,15.992,0.015248,0.851642,0.003777,0.099026,1.0,0.0,0.224505,4.359996,0.08666666666666667
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,green,3,145.898,15.272,0.014562,0.851642,0.003955,0.103695,1.0,0.0,0.224505,4.070315,0.05333333333333334
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,green,4,106.348,11.201,0.01068,0.851642,0.087319,0.141381,1.0,0.0,0.224505,3.411651,0.31333333333333335
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,g_minus_r,1,96.24,12.728,0.019072,0.900384,0.038009,0.093419,1.0,0.0,0.224505,4.422828,0.013333333333333334
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,g_minus_r,2,145.02,9.086,0.013614,0.900384,0.007251,0.130874,1.0,0.0,0.224505,3.689485,0.02666666666666667
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,g_minus_r,3,109.424,8.781,0.013157,0.900384,0.095217,0.135409,1.0,0.0,0.224505,3.437409,0.35333333333333333
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,g_minus_r,4,158.643,5.182,0.007765,0.900384,0.012711,0.229445,1.0,0.0,0.224505,2.476934,0.006666666666666667
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,chrom,1,98.438,7.401,0.013761,0.922378,0.301252,0.086555,1.0,0.0,0.224505,3.762108,0.0
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,chrom,2,122.168,6.886,0.012803,0.922378,0.089241,0.093032,1.0,0.0,0.224505,3.397134,0.14
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,chrom,3,128.32,5.382,0.010007,0.922378,0.114182,0.119032,1.0,0.0,0.224505,2.844066,0.08
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,chrom,4,155.127,3.821,0.007106,0.922378,0.160803,0.167633,1.0,0.0,0.224505,2.196962,0.04666666666666667
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,pos,1,121.729,7.89,0.012891,0.924387,0.044019,0.121255,1.0,0.0,0.224505,3.729602,0.17333333333333334
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,pos,2,127.002,6.236,0.010189,0.924387,0.055691,0.153407,1.0,0.0,0.224505,3.183233,0.08
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,pos,3,146.777,5.268,0.008606,0.924387,0.065935,0.181625,1.0,0.0,0.224505,2.740005,0.04666666666666667
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,pos,4,152.49,4.392,0.007176,0.924387,0.079083,0.217841,1.0,0.0,0.224505,2.290072,0.03333333333333333
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,pca,1,96.24,29.933,0.02939,0.850534,0.007727,0.048227,1.0,0.0,0.224505,5.5984,0.006666666666666667
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,pca,2,135.791,15.107,0.014833,0.850534,0.003362,0.095559,1.0,0.0,0.224505,4.291671,0.06
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,pca,3,145.898,14.524,0.014261,0.850534,0.003496,0.099389,1.0,0.0,0.224505,4.012491,0.02666666666666667
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,pca,4,106.348,10.909,0.010711,0.850534,0.081925,0.132329,1.0,0.0,0.224505,3.389425,0.32
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,ica,1,97.559,14.363,0.024135,0.904501,0.082025,0.051492,1.0,0.0,0.224505,4.688648,0.0
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,ica,2,108.984,9.117,0.015321,0.904501,0.038088,0.081117,1.0,0.0,0.224505,3.76201,0.3333333333333333
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,ica,3,156.445,3.572,0.006003,0.904501,0.134646,0.207041,1.0,0.0,0.224505,2.314646,0.05333333333333334
up,up.mp4,1,5.0,24.933,patch_r01_c03,Patch R1 C3,patch,ica,4,123.047,3.53,0.005931,0.904501,0.136262,0.209526,1.0,0.0,0.224505,2.080999,0.12
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,green,1,136.23,10.544,0.015733,0.889075,0.001856,0.005225,1.0,0.0,0.345321,4.159972,0.12666666666666668
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,green,2,142.822,8.443,0.012598,0.889075,0.002317,0.006526,1.0,0.0,0.345321,3.618467,0.06
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,green,3,126.123,6.325,0.009437,0.889075,0.003094,0.008711,1.0,0.0,0.345321,3.003469,0.11333333333333333
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,green,4,209.619,3.03,0.004521,0.889075,0.006458,0.477357,1.0,0.0,0.345321,1.824537,0.08666666666666667
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,g_minus_r,1,126.562,7.537,0.013404,0.900721,0.00346,0.00921,1.0,0.0,0.345321,3.747537,0.03333333333333333
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,g_minus_r,2,135.791,5.218,0.00928,0.900721,0.004997,0.013302,1.0,0.0,0.345321,3.029535,0.12666666666666668
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,g_minus_r,3,143.701,3.75,0.00667,0.900721,0.006953,0.018508,1.0,0.0,0.345321,2.402582,0.09333333333333334
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,g_minus_r,4,97.559,2.946,0.005239,0.900721,0.057032,0.023563,1.0,0.0,0.345321,1.920683,0.02
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,chrom,1,135.352,9.337,0.013709,0.897174,0.014644,0.008035,1.0,0.0,0.345321,3.96631,0.08666666666666667
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,chrom,2,129.199,7.692,0.011293,0.897174,0.017777,0.009754,1.0,0.0,0.345321,3.47328,0.11333333333333333
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,chrom,3,143.701,5.663,0.008314,0.897174,0.024146,0.013249,1.0,0.0,0.345321,2.846694,0.04666666666666667
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,chrom,4,200.83,4.864,0.007141,0.897174,0.028112,0.245977,1.0,0.0,0.345321,2.395208,0.16666666666666666
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,pos,1,122.607,5.365,0.011642,0.935986,0.002631,0.008907,1.0,0.0,0.345321,3.328539,0.04
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,pos,2,145.02,3.189,0.00692,0.935986,0.004426,0.014985,1.0,0.0,0.345321,2.459315,0.1
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,pos,3,98.438,2.452,0.005321,0.935986,0.475225,0.019488,1.0,0.0,0.345321,2.0451,0.013333333333333334
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,pos,4,136.23,2.428,0.005269,0.935986,0.005813,0.019681,1.0,0.0,0.345321,1.720967,0.14666666666666667
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,pca,1,128.76,13.505,0.016969,0.874724,0.008336,0.007982,1.0,0.0,0.345321,4.458331,0.05333333333333334
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,pca,2,143.262,5.406,0.006792,0.874724,0.020825,0.019941,1.0,0.0,0.345321,2.977837,0.04
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,pca,3,97.119,4.852,0.006096,0.874724,0.244933,0.022218,1.0,0.0,0.345321,2.671293,0.013333333333333334
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,pca,4,208.301,3.999,0.005025,0.874724,0.028151,0.616996,1.0,0.0,0.345321,2.076927,0.09333333333333334
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,ica,1,128.32,12.382,0.016904,0.881173,0.006509,0.008618,1.0,0.0,0.345321,4.363127,0.03333333333333333
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,ica,2,97.119,5.27,0.007195,0.881173,0.055455,0.020246,1.0,0.0,0.345321,2.974274,0.013333333333333334
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,ica,3,143.701,3.772,0.005149,0.881173,0.021367,0.028291,1.0,0.0,0.345321,2.351666,0.04666666666666667
up,up.mp4,2,10.0,29.933,patch_r01_c03,Patch R1 C3,patch,ica,4,208.301,3.693,0.005042,0.881173,0.02182,0.557504,1.0,0.0,0.345321,2.012945,0.06666666666666667
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,green,1,119.531,13.005,0.017942,0.878349,0.006578,0.027834,1.0,0.0,0.325395,4.443168,0.04
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,green,2,108.105,12.069,0.016651,0.878349,0.020022,0.029993,1.0,0.0,0.325395,4.11263,0.14
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,green,3,168.311,5.287,0.007294,0.878349,0.01355,0.134365,1.0,0.0,0.325395,2.736605,0.02666666666666667
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,green,4,87.012,4.31,0.005946,0.878349,0.300555,0.083988,1.0,0.0,0.325395,2.336758,0.10666666666666667
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,g_minus_r,1,102.393,13.614,0.017679,0.889937,0.252339,0.046315,1.0,0.0,0.325395,4.511164,0.0
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,g_minus_r,2,88.33,8.769,0.011388,0.889937,0.068658,0.071903,1.0,0.0,0.325395,3.607751,0.21333333333333335
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,g_minus_r,3,94.043,6.029,0.007828,0.889937,0.419736,0.104592,1.0,0.0,0.325395,2.951703,0.15333333333333332
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,g_minus_r,4,126.123,5.582,0.007248,0.889937,0.050481,0.112969,1.0,0.0,0.325395,2.559241,0.06
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,chrom,1,97.119,12.339,0.020165,0.904119,0.234266,0.308902,1.0,0.0,0.325395,4.419811,0.013333333333333334
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,chrom,2,127.881,6.569,0.010735,0.904119,0.006848,0.580254,1.0,0.0,0.325395,3.191891,0.04
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,chrom,3,108.545,6.52,0.010656,0.904119,0.008539,0.584536,1.0,0.0,0.325395,2.961395,0.12
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,chrom,4,114.697,4.433,0.007245,0.904119,0.04406,0.859798,1.0,0.0,0.325395,2.204212,0.16
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,pos,1,98.877,8.784,0.014433,0.915732,0.00939,0.366382,1.0,0.0,0.325395,3.845397,0.04
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,pos,2,128.76,6.246,0.010262,0.915732,0.015068,0.515266,1.0,0.0,0.325395,3.125311,0.06
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,pos,3,115.137,5.715,0.00939,0.915732,0.069806,0.56314,1.0,0.0,0.325395,2.790339,0.13333333333333333
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,pos,4,109.424,5.683,0.009337,0.915732,0.032551,0.566328,1.0,0.0,0.325395,2.554971,0.12
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,pca,1,119.531,12.719,0.017823,0.878209,0.006263,0.030423,1.0,0.0,0.325395,4.417522,0.02
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,pca,2,108.105,12.157,0.017037,0.878209,0.018978,0.031827,1.0,0.0,0.325395,4.131535,0.10666666666666667
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,pca,3,168.311,5.034,0.007055,0.878209,0.013358,0.142608,1.0,0.0,0.325395,2.680301,0.04666666666666667
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,pca,4,87.012,4.202,0.005889,0.878209,0.315039,0.092074,1.0,0.0,0.325395,2.313754,0.08
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,ica,1,101.953,11.54,0.0146,0.896525,0.223745,0.070755,1.0,0.0,0.325395,4.231864,0.006666666666666667
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,ica,2,119.092,8.048,0.010182,0.896525,0.043881,0.101458,1.0,0.0,0.325395,3.459404,0.06
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,ica,3,169.189,7.791,0.009856,0.896525,0.032543,0.004757,1.0,0.0,0.325395,3.210444,0.08666666666666667
up,up.mp4,0,0.0,19.933,patch_r01_c04,Patch R1 C4,patch,ica,4,125.684,7.505,0.009495,0.896525,0.033781,0.108794,1.0,0.0,0.325395,2.921641,0.03333333333333333
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,green,1,108.105,27.111,0.024086,0.854527,0.01985,0.116557,1.0,0.0,0.281997,5.360156,0.22666666666666666
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,green,2,96.68,26.289,0.023355,0.854527,0.018881,0.120203,1.0,0.0,0.281997,5.089718,0.02
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,green,3,84.375,9.677,0.008598,0.854527,0.057601,0.326535,1.0,0.0,0.281997,3.35848,0.05333333333333334
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,green,4,141.504,9.105,0.008089,0.854527,0.001819,0.347079,1.0,0.0,0.281997,3.042224,0.04666666666666667
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,g_minus_r,1,97.559,19.727,0.024636,0.882587,0.059257,0.107525,1.0,0.0,0.281997,5.028234,0.006666666666666667
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,g_minus_r,2,108.105,9.443,0.011793,0.882587,0.077957,0.22463,1.0,0.0,0.281997,3.677306,0.3333333333333333
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,g_minus_r,3,127.441,9.442,0.011792,0.882587,0.00859,0.224651,1.0,0.0,0.281997,3.443289,0.03333333333333333
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,g_minus_r,4,141.504,9.078,0.011337,0.882587,0.008934,0.233663,1.0,0.0,0.281997,3.166545,0.06666666666666667
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,chrom,1,128.76,6.432,0.012978,0.931826,0.012907,0.137856,1.0,0.0,0.281997,3.526229,0.06
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,chrom,2,172.266,4.303,0.008683,0.931826,0.019292,0.108143,1.0,0.0,0.281997,2.782571,0.08666666666666667
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,chrom,3,93.604,3.724,0.007514,0.931826,0.330296,0.238094,1.0,0.0,0.281997,2.425062,0.14666666666666667
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,chrom,4,154.248,3.65,0.007365,0.931826,0.022745,0.242929,1.0,0.0,0.281997,2.118841,0.02666666666666667
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,pos,1,127.881,9.235,0.017518,0.9198,0.012555,0.025626,1.0,0.0,0.281997,4.050669,0.06
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,pos,2,172.266,4.212,0.00799,0.9198,0.027528,0.091696,1.0,0.0,0.281997,2.751908,0.06
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,pos,3,141.504,4.129,0.007833,0.9198,0.02808,0.057314,1.0,0.0,0.281997,2.513901,0.05333333333333334
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,pos,4,93.164,3.443,0.006532,0.9198,0.563973,0.068729,1.0,0.0,0.281997,2.183876,0.09333333333333334
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,pca,1,108.105,27.682,0.024786,0.852387,0.017882,0.115452,1.0,0.0,0.281997,5.40103,0.16666666666666666
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,pca,2,96.68,26.434,0.023669,0.852387,0.020468,0.120901,1.0,0.0,0.281997,5.106114,0.013333333333333334
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,pca,3,84.375,9.234,0.008268,0.852387,0.058237,0.346094,1.0,0.0,0.281997,3.298049,0.05333333333333334
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,pca,4,141.504,8.573,0.007676,0.852387,0.001538,0.372801,1.0,0.0,0.281997,2.963793,0.04666666666666667
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,ica,1,97.559,25.171,0.028723,0.852974,0.035155,0.144021,1.0,0.0,0.281997,5.393546,0.03333333333333333
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,ica,2,108.105,18.702,0.02134,0.852974,0.030265,0.193844,1.0,0.0,0.281997,4.685663,0.2866666666666667
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,ica,3,87.891,12.623,0.014404,0.852974,0.009051,0.287196,1.0,0.0,0.281997,3.844583,0.19333333333333333
up,up.mp4,1,5.0,24.933,patch_r01_c04,Patch R1 C4,patch,ica,4,141.504,6.56,0.007485,0.852974,0.002641,0.552659,1.0,0.0,0.281997,2.673791,0.04
up,up.mp4,2,10.0,29.933,patch_r01_c04,Patch R1 C4,patch,green,1,98.877,18.085,0.020781,0.876788,0.101237,0.197661,1.0,0.0,0.306574,4.840697,0.013333333333333334
up,up.mp4,2,10.0,29.933,patch_r01_c04,Patch R1 C4,patch,green,2,131.396,7.72,0.008871,0.876788,0.005089,0.463049,1.0,0.0,0.306574,3.315369,0.14
up,up.mp4,2,10.0,29.933,patch_r01_c04,Patch R1 C4,patch,green,3,117.773,6.611,0.007597,0.876788,0.022007,0.540668,1.0,0.0,0.306574,2.882542,0.1
up,up.mp4,2,10.0,29.933,patch_r01_c04,Patch R1 C4,patch,green,4,82.178,5.887,0.006765,0.876788,0.088026,0.607221,1.0,0.0,0.306574,2.51764,0.04666666666666667
up,up.mp4,2,10.0,29.933,patch_r01_c04,Patch R1 C4,patch,g_minus_r,1,98.877,41.902,0.021557,0.831767,0.036495,0.095876,1.0,0.0,0.306574,5.774026,0.013333333333333334
up,up.mp4,2,10.0,29.933,patch_r01_c04,Patch R1 C4,patch,g_minus_r,2,142.822,17.044,0.008769,0.831767,0.005354,0.235705,1.0,0.0,0.306574,4.171567,0.08666666666666667
up,up.mp4,2,10.0,29.933,patch_r01_c04,Patch R1 C4,patch,g_minus_r,3,90.527,13.527,0.006959,0.831767,0.021473,0.296992,1.0,0.0,0.306574,3.629918,0.10666666666666667
up,up.mp4,2,10.0,29.933,patch_r01_c04,Patch R1 C4,patch,g_minus_r,4,123.486,7.783,0.004004,0.831767,0.011725,0.516206,1.0,0.0,0.306574,2.677422,0.04666666666666667
up,up.mp4,2,10.0,29.933,patch_r01_c04,Patch R1 C4,patch,chrom,1,111.182,10.728,0.016131,0.911751,0.045424,0.024182,1.0,0.0,0.306574,4.166578,0.09333333333333334
up,up.mp4,2,10.0,29.933,patch_r01_c04,Patch R1 C4,patch,chrom,2,117.334,9.679,0.014554,0.911751,0.00566,0.026802,1.0,0.0,0.306574,3.786858,0.08
